rep,scenario,s2_family,s2_era,s2_unique,share_family,share_era,share_unique,ci_family_low,ci_family_high,ci_era_low,ci_era_high,ci_unique_low,ci_unique_high,converged,n_convergence_warnings,llf
6,B,0.16745802392075668,0.9852794690842441,0.23461729390048514,0.12070310024609791,0.7101856557412568,0.1691112440126453,0.019763279836570065,0.4723466136224926,0.36439416650813383,0.8802406135405353,0.06936483262612243,0.32366518853554066,1,0,-12.304866824411361
7,B,0.5010895324410036,0.2535511760753147,0.22740151797331856,0.5102525318408917,0.2581876514431025,0.2315598167160058,0.16642598715173165,0.8255803593921848,0.05510063329134128,0.6260010142119208,0.07771443581199158,0.45121344706364835,1,0,-6.966097703783095
8,B,0.07952466260089149,0.38112678239487746,0.3636306143366597,0.09647748813712759,0.4623742298886685,0.4411482819742039,0.010697194929729481,0.4948532616637659,0.15355051827892524,0.748036927757488,0.18266286178647523,0.6779023617984029,1,0,-12.940049711012689
9,B,0.11825244248473608,0.3315871592518875,0.26533140156867074,0.1653484858001942,0.463647376249032,0.37100413795077386,0.025728726769682273,0.5740282715884119,0.17147106286587274,0.7279751194670475,0.13437352767583607,0.6284624986006131,1,0,-7.684827841461219
10,B,0.4583499681544647,0.17444925379241313,0.291610962186497,0.4958296392895791,0.18871411932350954,0.31545624138691125,0.17116516120884714,0.8098466832650486,0.03531188709203249,0.5417846970492741,0.10807316404487664,0.5831494586746103,1,0,-9.2417903656199
11,B,0.07497297949020823,1.002051330034606,0.23387119323038272,0.057192186053451624,0.7644021418400837,0.1784056721064646,0.004394676171520639,0.43994074141245243,0.37515608923129923,0.9104071205023686,0.06618446198139345,0.36438909131190356,1,0,-10.897081708998627
12,B,0.25238777553277797,0.6745393653971109,0.2535313544050785,0.21380487033655537,0.5714215011055541,0.2147736285578904,0.04948552998379006,0.5793435834072659,0.2611483875709975,0.7910264887969672,0.08627987216119774,0.3957105652297866,1,0,-12.169595774768608
13,B,0.1499531821771452,0.4040192139404905,0.44341441712016727,0.15034606452270435,0.40507775777476795,0.44457617770252766,0.025302150595812173,0.5203806210671551,0.13357950323486284,0.7072085567418004,0.16170239290590968,0.7208281219020695,1,0,-17.540287363888318
14,B,0.20389570426870265,0.8823509060948179,0.22503146032988636,0.15549387183824565,0.6728938169676159,0.1716123111941384,0.030335186129181384,0.5137360192688788,0.34580920060444104,0.8511904323839522,0.06663017783318442,0.3362457837258442,1,0,-11.432518258888091
15,B,0.20866763776902275,0.17591140121740656,0.3411750181849357,0.2875183896075033,0.2423843166692355,0.4700972937232612,0.06821292148214304,0.6704608797671472,0.06561735669891,0.5323997563479633,0.17697321642200425,0.7343083597318963,1,0,-10.274595631380365
16,B,0.12200046026000189,0.5273426077360766,0.24512427953620775,0.1363945375944517,0.5895604900401822,0.2740449723653662,0.01952083903114723,0.5317970410882017,0.2386369669520271,0.8238065886691683,0.10320102921329492,0.49914171257529627,1,0,-8.849977784509035
17,B,0.0979058080123899,0.5122684763979792,0.21245713929562746,0.11901540008199447,0.6227193146721572,0.25826528524584824,0.014971178358009872,0.531225894409395,0.26727161960777673,0.832341758167868,0.09753988297912697,0.4751137347246692,1,0,-6.038850075822879
18,B,0.13769947543621042,0.1507914472257713,0.319590747096146,0.22644898257002574,0.247978938891137,0.5255720785388373,0.034772260380633836,0.6840989211277337,0.06382547352488117,0.5378413843160396,0.17216421362751927,0.7938195416017231,1,0,-7.783144757880352
19,B,0.19670431896305304,0.3066638047805978,0.42503628797991366,0.21187352890522715,0.33031273969420555,0.4578137314005673,0.03792848653519043,0.6191897032806796,0.09399346788737097,0.6448879104102591,0.15093768098532942,0.7458630026605741,1,0,-16.112750795418727
20,B,0.19705378681123253,0.2887923557452091,0.2797896106975591,0.2573727597930757,0.37719288123343664,0.3654343589734876,0.05945016542285775,0.6108118112469016,0.09936802699764759,0.7305572332036049,0.11067782996448729,0.6725091410054781,1,0,-8.878983295716719
21,B,0.19415159047534444,0.4953580560553279,0.25299529358698797,0.20599530274197497,0.5255760845067702,0.2684286127512547,0.04225521099068365,0.5903881348216546,0.2143908010076176,0.7638861420084695,0.10164507405466719,0.4888216174799769,1,0,-9.91733455162888
22,B,2.061153622438558e-09,0.33042669652856166,0.3293171856237286,3.124172382281186e-09,0.5008408633033425,0.4991591335724851,7.499793527343914e-14,0.9999999999999589,1.0676841657937604e-14,0.7736589944850681,1.9312216753546134e-14,0.7707556917145943,1,0,-8.30231153722641
23,B,0.20188148436270817,0.5767002483935021,0.31666452015575314,0.1843251997675956,0.5265484788103244,0.2891263214220801,0.03263048384957987,0.5861710270024012,0.2170056727890965,0.7641392688910987,0.1124800438897191,0.5080178384465192,1,0,-14.328217484319469
24,B,0.10571297852898633,0.5051545988786467,0.2233332869987791,0.12672365018970336,0.6055551132017789,0.26772123660851777,0.022978783482337967,0.46045823655553175,0.3089163520493021,0.7999696617448848,0.10849974673066753,0.4793940975711657,1,0,-6.887235361442919
25,B,0.230175434436408,0.8396036625995977,0.33037638853628676,0.16439276695211266,0.5996503040206441,0.23595692902724327,0.031828271803481314,0.5330762164725501,0.27937980735453777,0.8094025510553975,0.08707945978550453,0.45371622359919345,1,0,-17.27019393903074
26,B,0.05947655239274549,0.2893899311781873,0.3104916878233193,0.09020370865652395,0.43889640522123974,0.47089988612223643,0.006028877599633298,0.6202318747940218,0.13974303914969607,0.6965169492465516,0.1632911989988174,0.708416306142765,1,0,-8.58349803966023
27,B,0.10928397063790174,0.5617812273983488,0.2142507595911376,0.1234406425145419,0.6345545028962319,0.2420048545892262,0.020490088136561044,0.4752992256111722,0.31781534768658376,0.8265203494758698,0.10129548671391647,0.42942041196626657,1,0,-6.8808917805317265
28,B,0.36997139198270307,0.3623788083620693,0.29803180126098644,0.35906235882045257,0.35169365128402297,0.2892439898955245,0.09684118891188948,0.7290363409503251,0.10752616440652277,0.6575201133133514,0.09835421381242872,0.5364103043841013,1,0,-12.299170808279563
29,B,0.11872931705268464,0.2309370921707066,0.1989668988070832,0.21640923967760575,0.4209315927240039,0.3626591675983905,0.044654134392463865,0.6039362722795241,0.1586280477064398,0.6849755230951965,0.12939150974197067,0.6258884845558814,1,0,-1.2589452426094958
30,B,0.270266108331181,0.6108268068623929,0.32197495339844223,0.22464743293949074,0.5077243128247292,0.2676282542357802,0.04850166271103379,0.5994235638850895,0.18763332628455542,0.7754203339011148,0.10228518547730339,0.4858958104484003,1,0,-15.480206940461047
31,B,0.08411558770924736,0.5949922281570846,0.22256919160410005,0.09328793682476783,0.6598729070693263,0.2468391561059059,0.01532842095876068,0.3957189541334723,0.36237456714663707,0.8364675624544815,0.10133265396140068,0.45263048558206054,1,0,-7.329084107165302
32,B,0.18673774428033516,0.4480012278853307,0.17200554448357813,0.23147073258822645,0.5553198300573172,0.21320943735445633,0.0548237962555187,0.5975911502639184,0.24336485403679375,0.7833580188141285,0.07731741775677488,0.41579805438904016,1,0,-3.313709916249742
33,B,0.41938726592289516,0.5720779137021724,0.2915629454210375,0.3268730106035865,0.44588103918736394,0.22724595020904964,0.08707287646186752,0.6975044526072465,0.1548517886972116,0.7247027774539417,0.0833812040589932,0.42727292633306424,1,0,-14.535334759200332
34,B,0.20411145267371703,0.30076809891096523,0.18392116985639073,0.2963287440330865,0.43665473851669884,0.2670165174502147,0.07552755074027433,0.6636514337965873,0.1579390825064961,0.7071332367647942,0.11177670232023046,0.45559694575559295,1,0,-2.4214739963267924
35,B,0.6810243504786611,0.5652931823025747,0.28644542255556316,0.4443115930662725,0.36880665750325436,0.18688174943047314,0.1415064330885822,0.7814556515212114,0.11081915801839433,0.674823212298719,0.06412248052539422,0.37625881973175274,1,0,-15.304415869202007
36,B,0.082025254185797,0.6501747398146845,0.330276893609933,0.0772019185944624,0.6119424783695516,0.3108556030359861,0.005997400551801167,0.5329079548454992,0.26196134021120765,0.8039084378337009,0.12081856526839098,0.5248115987934036,1,0,-14.069403996523631
37,B,0.3450136050312871,0.49947082341950494,0.195642202806274,0.33170346250467014,0.4802019373505122,0.18809460014481763,0.07792699498025812,0.7174911655783223,0.14552249491219624,0.7894634882315839,0.06625281561447899,0.3713033445021705,1,0,-7.2381633554361215
38,B,0.0666548521179533,0.30718596779061363,0.3333068604193234,0.09425874392608737,0.4344014359888413,0.47133982008507136,0.008851935392173675,0.5332480052770394,0.15855561571984353,0.6977554619253119,0.16466858220145406,0.7404084560628725,1,0,-10.222290760705514
39,B,0.009223155021031992,0.543343473445557,0.20674898888213875,0.012146668408106917,0.7155699962325651,0.2722833353593279,1.5548054262749138e-05,0.9326753479856135,0.050903571887311434,0.8635620857645903,0.019492766870124613,0.4860465783618046,1,0,-3.196887457346328
40,B,0.4869971307056479,0.8819633041362924,0.2727761872859044,0.2966353580359643,0.537213638441704,0.16615100352233167,0.07961090611126999,0.6668293818972091,0.22082927343521347,0.781252431683966,0.06436190095674,0.319927097804023,1,0,-16.23218387553728
41,B,0.5168621702905416,0.3115757904781752,0.360842733616543,0.4346006562880499,0.26198675548099176,0.3034125882309583,0.1376205982812009,0.7727706208582164,0.07254294863531732,0.5601501978340471,0.10563098138651202,0.5544393883906695,1,0,-15.44567064581659
42,B,0.18305638762740592,0.10148652949240773,0.23245096867529674,0.35407843817316037,0.19630121802374237,0.44962034380309723,0.09787692085676003,0.6906680444308189,0.030497064988387824,0.5973166127723207,0.16811312256881855,0.719502931590617,1,0,-1.3711678455107261
43,B,0.12682760847472802,0.9839593059237572,0.26828059963864304,0.09196620700856671,0.7134961094423014,0.19453768354913203,0.016222356027969512,0.37417798510218614,0.4260132107416008,0.8664479766362904,0.08427431620026977,0.35976626160700326,1,0,-13.814772374623487
44,B,0.08513293542444127,0.6565186221195484,0.2347886364673869,0.08718704529634447,0.6723592762219898,0.2404536784816658,0.012124855799748036,0.41723397885480423,0.35947304526285756,0.8462150254249879,0.09216373298701919,0.45709861819218317,1,0,-8.73903438337028
45,B,0.24767568567606127,0.3552366573580986,0.25294862401345236,0.2893877571382255,0.4150635103544061,0.29554873250736835,0.06177947508947628,0.685957617771923,0.11746579880265132,0.7365147975114308,0.10909203461357633,0.5233047506679193,1,0,-8.71621842019816
46,B,0.03374059010123294,0.3538734211282752,0.26518222691082854,0.05168625082361376,0.5420886341753095,0.4062251150010767,0.002911737751668803,0.490871801730719,0.22077123530857432,0.772983107454581,0.13190067970363992,0.6925375235386075,1,0,-6.159910307230852
47,B,0.32188084530665295,0.4963357730346232,0.24290323856008716,0.3033407048347918,0.46774713507294224,0.2289121600922659,0.07690737538569395,0.6765377073178671,0.1675893346413188,0.7389243854843183,0.09107498389858983,0.41069308466957344,1,0,-10.369043326918288
48,B,0.033588733572204564,1.0252679343291875,0.27323687788890194,0.025214996107707516,0.7696666180609146,0.20511838583137804,0.0016775961730649816,0.2763744831226901,0.4870138039726671,0.8949075584862367,0.08071359233760513,0.4043211311482019,1,0,-12.425741170654849
49,B,0.05134526038277587,0.6146783686402131,0.2919080821695769,0.053600125961854,0.6416724297340324,0.3047274443041137,0.003444596212474872,0.46968507300383194,0.3121268503243143,0.8218264402819413,0.10210104061079453,0.5613634134422617,1,0,-11.114942063920044
50,B,0.0333562385042297,0.24228232098048924,0.2758407987110778,0.06048501726947128,0.43933162208125576,0.500183360649273,0.0012948366469105203,0.7702253211111889,0.10478515261301377,0.7017447912358837,0.08939096001948235,0.7832410509747368,1,0,-5.038184479836438
51,B,2.061153622438558e-09,2.061153622438558e-09,0.48418649509589795,4.256941541671676e-09,4.256941541671676e-09,0.999999991486117,8.756510762696003e-27,0.9999999999999647,8.756510762696005e-27,0.9999999999999653,1.6941255748157216e-14,0.999999999999707,1,0,-8.243516427008625
52,B,0.330364187703834,0.6165934435728919,0.2462741385911394,0.2768650617980256,0.516742395855896,0.20639254234607832,0.06361181555359104,0.6652981105957428,0.18703739646941647,0.7812963866860714,0.07916065558256138,0.38201507880930546,1,0,-11.812009425948563
53,B,0.2569850213353153,0.3687073076979012,0.43598629622969476,0.24205537836054314,0.347287115822451,0.41065750581700583,0.04958512014784259,0.6325315457129638,0.10594496325699403,0.6492901039324926,0.15710825742173598,0.6575227912157153,1,0,-17.833876877674815
54,B,2.061153622438558e-09,0.6093714968719406,0.34538601902578087,2.158824186946428e-09,0.6382473930916861,0.36175260474948984,5.646833258937833e-14,0.9999999999999423,2.6571274963172283e-14,0.808480028561709,2.1329060780354253e-14,0.5739887926958537,1,0,-12.22137301829632
55,B,0.15137743396327047,0.44458784980123583,0.1770373725689563,0.19583041885171523,0.5751440129714727,0.22902556817681208,0.035970989062710956,0.587756441170798,0.22314125000962906,0.8199040251205066,0.08955210372416157,0.4187875051954943,1,0,-3.271936592185881
56,B,0.06890903324548131,0.3000833181270274,0.4247263818675892,0.08681794993571923,0.37807261635621864,0.5351094337080621,0.006061284109880287,0.56544687878355,0.10353397576453759,0.6940579498669806,0.1655978482956193,0.8063351746196525,1,0,-14.368403464223995
57,B,0.3035387974365035,0.4692327834976463,0.3478551883126782,0.27086520308676154,0.41872351827987936,0.31041127863335916,0.05811502734360447,0.6617311861250643,0.1278054241626752,0.7213058364328956,0.11421805319610295,0.5480748941364545,1,0,-15.602372090169634
58,B,0.6795275252234034,0.9575898822647214,0.28583780782266194,0.3533766776329102,0.49797825484456554,0.14864506752252418,0.10137084943525586,0.7192464780655821,0.1862908303491889,0.763861043638783,0.05691099268968477,0.2885942221340546,1,0,-18.16783768712098
59,B,0.0492563178783488,0.5258784528384902,0.3578719729935429,0.05279309952516124,0.5636384263924785,0.38356847408236017,0.0041670813054776315,0.4150968118004818,0.2533964215163553,0.7814417296299028,0.16150239852624254,0.6194700427337115,1,0,-13.624323454271572
60,B,0.24313432959873302,0.42053803172331566,0.2761079447384613,0.25871400797696464,0.4474854697542878,0.29380052226874764,0.05627051324295625,0.6558112450794427,0.16697276584053664,0.7023238092308394,0.11262328527676438,0.5070011011247934,1,0,-10.913206105940361
61,B,2.061153622438558e-09,0.6888650828049037,0.34761350435574967,1.9886118670199272e-09,0.6646206588040635,0.33537933920732466,4.9792782198504944e-14,0.9999999999999392,2.8309382892194144e-14,0.8337048267178193,2.1384724620888422e-14,0.5409659374478379,1,0,-12.989932810849378
62,B,0.21726157939656088,0.3857022454664709,0.27467408428929996,0.24755263774601918,0.4394776495457018,0.312969712708279,0.055098960118305534,0.6303379553958063,0.15887835882546153,0.7093706538504664,0.11888647773127628,0.5421783343517509,1,0,-10.164645468114793
63,B,1.0965574185276483,0.407316440654726,0.29497066942302996,0.6095898789973694,0.22643226481084916,0.1639778561917815,0.25844642306580995,0.866956917211582,0.05860486137010093,0.516371578384033,0.05141576552995911,0.35751623203167776,1,0,-15.209581743843984
64,B,0.03159068767404411,0.7320917846251405,0.417151457709508,0.026752862423094128,0.6199786151298611,0.3532685224470449,0.00013570988511529288,0.8671300865491891,0.08618961069075497,0.8080075685836942,0.04092616646292366,0.6020944098682919,1,0,-17.493868214229565
65,B,0.40620550801839617,0.6560206394699316,0.34134204656249306,0.28940917138201283,0.467394916934245,0.2431959116837423,0.07538157886827378,0.652343972961461,0.16921137067156067,0.742074266210983,0.09269781861874414,0.45068842341743753,1,0,-17.633859782679423
66,B,0.2920715764021751,0.23235802104384976,0.23977248217981204,0.38219154879188116,0.3040531127023564,0.31375533850576237,0.10468206016949275,0.7383177612100312,0.07232098646902467,0.6489807244820902,0.10920536847395794,0.564895214712718,1,0,-6.198118567223563
67,B,0.07009256808540658,0.5306131245942585,0.337686214161674,0.07469434420139097,0.5654493828493485,0.3598562729492606,0.006419615328774281,0.46927252146287723,0.2066340385156156,0.828004860469551,0.1165769581196143,0.6525883803061527,1,0,-13.146305390861377
68,B,0.004246726636771445,1.0719021969017994,0.22379247802631175,0.003266860053583332,0.8245773198787519,0.17215582006766467,3.2722507151895664e-09,0.9998706104520502,0.00010420460937084112,0.912459677614827,2.1349310391851438e-05,0.35222282269964084,1,0,-8.173705770074777
69,B,0.0795280762120851,0.6239978484053008,0.22059108135860497,0.08605844898189363,0.6752368416229673,0.23870470939513916,0.009443500361732067,0.47062726500912266,0.32957158535982944,0.8487990459798456,0.09425024484658275,0.4365705210478406,1,0,-7.359605773850461
70,B,0.019785196886464563,0.28009007580275824,0.31456523943984244,0.03220034567367299,0.4558457169958292,0.5119539373304978,0.0008347755644900137,0.5850117764691358,0.1423832296170234,0.7222804572452762,0.17272904415932716,0.7567690348570612,1,0,-7.541924847021987
71,B,0.4895309281728672,0.45856985511666515,0.34034536863556647,0.3799389888676738,0.3559092123729849,0.26415179875934136,0.10956768251465304,0.7379405191828051,0.11552006088356673,0.6378728972502974,0.09648726423803808,0.4736740511579366,1,0,-16.176550261868336
72,B,0.3711029066670779,0.5535174246648026,0.22842494637532892,0.3218459099932339,0.48004829937420396,0.19810579063256217,0.08373425677424441,0.6931429279656206,0.1683896377409828,0.7594098051220205,0.0757901956985409,0.37233708821076356,1,0,-10.329645801873536
73,B,0.07207265541706605,0.7579428265714151,0.21576533637586146,0.06891755342175003,0.7247626015524729,0.20631984502577702,0.008930863750054748,0.3771008786637956,0.43105356938983436,0.8684699364556869,0.08298442596174964,0.39171695922518335,1,0,-7.955314127827414
74,B,0.17905541082228976,0.7484358826823785,0.24719382450784427,0.15242843216166677,0.6371374517357309,0.21043411610260243,0.02724117959975035,0.5191215231648464,0.2949683659351177,0.8423996582513947,0.0845170925057724,0.39163416402351847,1,0,-11.653917481599425
75,B,0.0437039734262056,0.385206877224399,0.2736100909386129,0.062210207324695614,0.5483208462839526,0.3894689463913517,0.004659206105245017,0.4741325728641834,0.2384593855506522,0.7646110756848221,0.15210809191662833,0.6335106283030836,1,0,-7.409506783035642
76,B,0.18483128175505165,0.6471120955392173,0.2332242370192306,0.17352318946926995,0.6075213767706231,0.21895543376010693,0.03401463593465975,0.5434952632368887,0.27787413648914233,0.8200068544748895,0.08342151348415787,0.4174726106086035,1,0,-10.008096168671187
77,B,0.07635188521529003,0.7340475082028252,0.46131631798178435,0.06003848543417159,0.5772103793502626,0.36275113521556573,0.004265428957366346,0.48369861270079945,0.242516191856103,0.7954168497189037,0.14804847149207043,0.5899162331725064,1,0,-20.088899678542077
78,B,0.11588208696877941,0.6466987474467846,0.27259545289180237,0.1119443020378726,0.6247233011190156,0.26333239684311166,0.01806692887039176,0.45266670838084166,0.3168927430349265,0.8164807555414553,0.11168525203479136,0.4602460288782957,1,0,-11.538132310422316
79,B,0.34107262051208403,0.4476001239911006,0.2850629840263391,0.31765043431979434,0.41686246633898166,0.2654870993412239,0.07645228165373344,0.7086585973032928,0.13614322180947006,0.6971860262859652,0.10062987450099865,0.46805628958805506,1,0,-12.456585497517375
80,B,0.2292434802607821,0.2481883461250296,0.18277210208691563,0.34723131804304613,0.375926793860758,0.2768418880961958,0.09875858641659638,0.7056308881896938,0.12443554580109964,0.668986053100453,0.09470831088413807,0.5245208940909568,1,0,-1.6118403477144163
81,B,0.17946023491122362,0.6064474491203998,0.4202052713612549,0.1487922288777392,0.5028114874388826,0.34839628368337816,0.020408262951687815,0.5721820437782129,0.1854568229379639,0.7567115279135515,0.13407299847613263,0.5814265730088413,1,0,-18.89182509299615
82,B,0.1363945648215788,0.48812759937260436,0.3528836986218132,0.13954752064675927,0.49941136834013233,0.3610411110131085,0.021862297032201317,0.5194702440997931,0.1900771286527187,0.7607162554878992,0.15477440823027766,0.5769703718368429,1,0,-14.488574965705585
83,B,0.04146550421052478,0.24308499533967942,0.2585739144657587,0.07634623511751411,0.4475677930628523,0.4760859718196336,0.0060427757561972205,0.5289544139933227,0.1598379954196388,0.7086327504402828,0.1980768122815053,0.7063748810129025,1,0,-4.183816610884911
84,B,0.03444305332539595,0.5716210049412047,0.2441959561108399,0.0405088475795432,0.6722896470202059,0.2872015054002509,0.0019828289827780424,0.4791662096598852,0.3263477367541362,0.8364005596191113,0.10981058986929518,0.5033077583772992,1,0,-7.320261105664262
85,B,0.08277666424528997,0.523387007308956,0.2689293160290145,0.09459184957463072,0.598093019525149,0.3073151309002202,0.012436596529511791,0.45411172732498056,0.2911198017687388,0.7979067147721282,0.12315337767386811,0.5341015223958678,1,0,-9.613710498029477
86,B,0.1317568958020691,0.5642658364885277,0.2242636671240109,0.1431694479956233,0.6131415577231785,0.2436889942811983,0.02581962078879742,0.502812793706041,0.3036713969663726,0.8098027129357462,0.10184238449881058,0.43338573001623243,1,0,-7.970677482993969
87,B,0.17330346882935002,0.3930015563594745,0.1829317162375461,0.23130668752231898,0.5245358838266418,0.24415742865103907,0.050236619183355584,0.6152985579777928,0.20895607211991138,0.7720450105333744,0.10023699084199987,0.4272573406905614,1,0,-3.390746448238268
88,B,0.0670354266746385,0.36362849346844317,0.2877010893479052,0.0933166646328416,0.5061890385308438,0.40049429683631455,0.009510131066837686,0.5008475139282771,0.19224494733032235,0.7608120697166609,0.15543170082302757,0.6532357888085009,1,0,-8.53773039404691
89,B,0.06786306901380636,0.17065504479956192,0.24156543745806294,0.14135678848833902,0.35546946848648936,0.5031737430251716,0.016755863044202478,0.5965136556377058,0.11413718117222035,0.6304322362027656,0.1823808818825355,0.752648752358178,1,0,-2.170861246840623
90,B,0.31578119272643596,0.3090658632454441,0.21470573541602228,0.3761302397725388,0.3681315414775924,0.25573821874986874,0.10649002915108428,0.7385094377714112,0.11693157852431632,0.6640388682166369,0.08689170067454006,0.4850819373038919,1,0,-5.957086666870936
91,B,0.25256840738748565,0.304430079057993,0.26315095621807966,0.30795412914899006,0.37118854591830325,0.32085732493270674,0.07556812956908454,0.6792156746662718,0.1093203617883539,0.683147581791104,0.11898242003488783,0.5591458523950186,1,0,-8.643154715159842
92,B,0.406807758276922,0.6414816144690119,0.2633484034593186,0.3101525174533113,0.4890691821372406,0.20077830040944808,0.08413236666342165,0.6768999945931006,0.1910837619313264,0.7456210310294746,0.07790417358810049,0.3753978318292566,1,0,-13.51712932585197
93,B,0.6800699688085535,0.766472349272591,0.25197564643362647,0.40039021253615914,0.4512594893228316,0.14835029814100925,0.1230539472795011,0.755562075002207,0.1604798353582186,0.7283064680325447,0.05386808191078876,0.2938713858712229,1,0,-15.016680683861347
94,B,0.2772294410958641,0.3196710345595311,0.2512627951906793,0.3268585785603724,0.37689799304872906,0.29624342839089846,0.08113599692733818,0.699789735812462,0.11422379707541436,0.6804511677514967,0.112354834242112,0.5143072250836919,1,0,-8.334304672426152
95,B,0.0003630136398167525,0.7983816557976329,0.2797883459488475,0.000336580924865552,0.7402477665569444,0.25941565251819015,4.1834058800491894e-14,0.999999999999946,3.045408486448242e-14,0.8810279425484152,1.586916796115492e-14,0.45267215665639715,1,0,-10.037368831889678
96,B,0.4591014823067427,0.47118922320392287,0.17994384356758242,0.4135175604901715,0.42440511655408236,0.16207732295574617,0.13112908221331906,0.759009435697056,0.1467713213339331,0.709157839813646,0.05966033748508652,0.31596583335735823,1,0,-6.305240688342767
97,B,0.2646134516391571,0.6886315086560553,0.4098007427509727,0.19413395387094443,0.5052152742326071,0.3006507718964484,0.03740534416388589,0.5794868844318858,0.20153024183975413,0.7539669949498433,0.11967647682187807,0.5201782834367651,1,0,-19.865931917962424
98,B,0.21655343382416056,0.6048451504749737,0.3702605044397645,0.181724316854188,0.5075655916954113,0.3107100914504008,0.035755318125701804,0.553099436583437,0.21665640078791987,0.7426317129734012,0.12475285721226327,0.5340606623594377,1,0,-17.193937277050953
99,B,0.5066403578744971,0.48053252649785744,0.24411209521886207,0.41147286474874434,0.3902691370907432,0.19825799816051248,0.13188877366918034,0.7545957969454627,0.13271354354706674,0.6720461247492238,0.06758779974896306,0.4018998507687138,1,0,-11.29830332281333
0,C,0.019725762648187817,0.3864912324883533,0.3918534471372986,0.024716818971500475,0.4842821034533912,0.4910010775751083,0.00010310910079211077,0.8830314093023223,0.055691270784624845,0.7259479494753397,0.056874078404377144,0.7267851306048234,1,0,-12.91663537528729
1,C,0.002834206855295296,0.6761530887660325,0.25271136449466497,0.003041978030689073,0.7257207911856974,0.27123723078361345,1.4047610134008358e-10,0.999993933499499,3.994009376067236e-06,0.8622721643043243,1.425764749990687e-06,0.513946369883347,1,0,-7.479374619327867
2,C,0.6319544083810685,0.27264665422558604,0.27877900883734413,0.534024886535344,0.23039652331891458,0.2355785901457416,0.18536676308352645,0.8373504012959745,0.05349514124039159,0.5494147290617116,0.07298996159302822,0.48133325210320976,1,0,-11.113641776197078
3,C,0.1825793319792615,0.4186088591154244,0.2069482502244508,0.22592636916760456,0.517992801354337,0.2560808294780584,0.05023316211954991,0.6026184006109964,0.21941721499039876,0.7529880555869711,0.10290487446771376,0.45276008052982264,1,0,-5.756730020165168
4,C,0.5023486721621937,0.5131939484257031,0.2585021800687912,0.3942943544083107,0.4028068307811348,0.20289881481055455,0.11782837537241184,0.7500724079298494,0.13481783544845816,0.6890655725798369,0.07371886034674367,0.3827413542844079,1,0,-12.509310986732197
5,C,0.591536288362667,0.14179586943166855,0.44052474604287156,0.5039253817300907,0.12079485069104565,0.37527976757886367,0.18664479529484038,0.8021531122593728,0.024644250913507807,0.4066300908195012,0.1364884790994811,0.6538208187462968,1,0,-16.25359157039957
6,C,0.18045257023969782,0.401877429592639,0.31080232971663957,0.20204460668311572,0.4499640381348455,0.34799135518203883,0.03978092078757904,0.5858829579526452,0.1695312558248598,0.7105185256622708,0.13873203071218276,0.5817098624831327,1,0,-11.98419800486639
7,C,0.32565017509359767,0.5080689732928726,0.29296807439458883,0.289033343512833,0.4509405654204369,0.26002609106673,0.06575590112547197,0.6832427957535318,0.15216112601714582,0.7279125245015746,0.10126200735929748,0.45768184017231156,1,0,-13.434714725537523
8,C,0.6789442797979323,0.1348456876183776,0.3011460142338014,0.6089536000022989,0.12094478054139508,0.27010161945630606,0.2545629936090468,0.8672548046905582,0.02599213308483981,0.35904254270660446,0.08741892117483742,0.5377842682302798,1,0,-9.750978599666427
9,C,0.09857091418747324,0.35566160535397684,0.45525192425032035,0.10838108871496145,0.39105848129867166,0.500560429986367,0.011920366872462817,0.5235993510220651,0.11593973324606197,0.7086222378231795,0.18489763781334612,0.7622646596644493,1,0,-16.777801398034498
10,C,0.7423610354373597,0.22274855769548632,0.3266754377316293,0.5746784625152099,0.17243469491701788,0.25288684256777216,0.2285358633476811,0.8465004477289098,0.037376946304307705,0.47915222456823775,0.0744748768447171,0.5464788001439633,1,0,-13.218878334115923
11,C,0.07378060415774261,0.4670016242824863,0.39947155116766336,0.07846881954413504,0.4966761468135091,0.42485503364235594,0.004144511898218031,0.6118189897172172,0.14744950794127143,0.7777530268953025,0.11813997381901631,0.7237574005550576,1,0,-15.386723636962905
12,C,0.3011124567409655,0.10427558797828008,0.3415629549652999,0.40312210154097416,0.1396016445821989,0.45727625387682697,0.11149737658113278,0.7426529514914233,0.01644385158802453,0.6040867364175461,0.13195240336342096,0.7654007536706838,1,0,-9.327333084003444
13,C,0.3862583670410686,0.4463389569045966,0.36565073237250223,0.32235259219023216,0.37249295298341917,0.30515445482634856,0.0801197494636381,0.6939496518600201,0.10771744344946632,0.6916821811272822,0.11636359560410686,0.5320719420838422,1,0,-16.669925662613508
14,C,0.6230193058652657,0.2889841274752652,0.4112932739158637,0.4708084758685589,0.21838195915594705,0.31080956497549406,0.1523330902009244,0.7932027265463965,0.050278343875391644,0.5414885307220816,0.10475357591817348,0.5731841872059811,1,0,-17.708451309566154
15,C,0.22830282642406394,0.21857097899325192,0.32663731703717225,0.2951513168933092,0.28256992388123314,0.4222787592254576,0.07049879414947864,0.6695586404229958,0.07636652833059032,0.5981674927506223,0.14395546573174567,0.7067838138954725,1,0,-10.547044100676365
16,C,0.38323000180392247,0.23761567883705978,0.31334396945504006,0.41022719719120365,0.2543548612561015,0.33541794155269483,0.11683733580382251,0.7645187425794634,0.061852769101322196,0.5787238729379925,0.11117084484429017,0.6059308369966743,1,0,-11.292189532982402
