rep,scenario,s2_family,s2_era,s2_unique,share_family,share_era,share_unique,ci_family_low,ci_family_high,ci_era_low,ci_era_high,ci_unique_low,ci_unique_high,converged,n_convergence_warnings,d_collinearity,d_se_inflation,d_profile_flat,d_non_convergence,detected,silent_ci_covers
78,B,0.03664951974528392,1.221054081668385,0.30322688570741785,0.02347927729496701,0.7822603836256955,0.19426033907933754,8.75651076269605e-27,0.9999999999999858,8.756510762696062e-27,0.9999999999999841,1.297892770892578e-14,0.00035542559627214747,1,0,1,1,1,0,1,0
79,B,0.537494371473242,1.0910828850956367,0.32798698664292025,0.2747133774615639,0.5576524711013675,0.1676341514370686,8.756510762695993e-27,0.9999999999999845,8.756510762695996e-27,0.9999999999999833,1.3972302071476295e-14,8.059953607902378e-08,1,0,1,1,1,0,1,0
80,B,0.2500734110673744,0.4647103561463196,0.4981449274188657,0.2061732170852226,0.3831308123904986,0.4106959705242788,8.756510762695716e-27,0.999999999999977,8.756510762695721e-27,0.9999999999999748,2.108711312812175e-14,1.0327062958801054e-13,1,0,1,1,1,0,1,0
81,B,0.17003764968786841,0.8338894342081764,0.2038790364611598,0.14078223882288354,0.6904166323992103,0.16880112877790623,8.756510762696191e-27,0.9999999999999903,8.75651076269619e-27,0.9999999999999898,8.61802204413525e-15,4.2210480309500987e-14,1,0,1,1,1,0,1,0
82,B,0.010337180347333406,1.1751673965377427,0.31087206719714244,0.006908140666465408,0.7853419800323836,0.20774987930115113,6.394493112567185e-24,0.9999999999999842,1.9703395480161798e-24,0.9999999999814615,1.4544922724059567e-14,0.13044166559740528,1,0,1,1,1,0,1,0
83,B,2.061153622438558e-09,0.08400662250321089,0.22112458336268712,6.754974807202685e-09,0.27531311226380534,0.7246868809812199,1.0992894345823027e-13,0.9999999999999827,1.0449018406871737e-15,0.7912538081025748,1.0302175571042712e-14,0.9610927243197549,1,0,1,1,1,0,1,1
84,B,0.17015674351120044,0.04811288073329095,0.4080668285461224,0.2716698712857519,0.07681635089084499,0.6515137778234033,8.75651076269586e-27,0.9999999999999811,8.756510762695879e-27,0.9999999999999793,1.7284930762061516e-14,9.31566113965585e-14,1,0,1,1,1,0,1,0
85,B,0.6744906794015345,2.061153622438558e-09,0.3256230674906848,0.6744139655188167,2.0609191950371365e-09,0.3255860324202642,1.9578735405037086e-14,0.8893014844663504,3.7322717091596194e-14,0.9999999999999528,1.5570451361951637e-14,0.6741619879730215,1,0,1,1,1,0,1,1
86,B,0.306524644721158,0.24400072316380725,0.2874928452763634,0.36577324920520354,0.2911639858557993,0.3430627649389973,8.756510762696051e-27,0.9999999999999868,8.75651076269606e-27,0.9999999999999853,1.2120924353075873e-14,5.929061277180952e-14,1,0,1,1,1,0,1,0
87,B,0.7861360034585039,0.2597317775332262,0.323620489894371,0.5740363171930268,0.18965608034391687,0.23630760246305618,8.756510762695998e-27,0.9999999999999847,8.756510762696002e-27,0.9999999999999837,1.3741580374717735e-14,9.504218316078525e-14,1,0,1,1,1,0,1,0
88,B,0.022528276149766574,0.10619791508117052,0.3224983024459335,0.049926979730624835,0.23535494320310682,0.7147180770662683,8.756510762696006e-27,0.9999999999999852,8.756510762696018e-27,0.9999999999999836,1.3552463470954723e-14,5.333076198064024e-07,1,0,1,1,1,0,1,0
89,B,0.011729793402914844,0.14612029746788852,0.35655962629467913,0.022802433569001655,0.28405431039103507,0.6931432560399634,8.756510762695963e-27,0.9999999999999836,8.756510762695978e-27,0.9999999999999816,1.5285676234194034e-14,0.0010451767307693653,1,0,1,1,1,0,1,0
90,B,1.2779552983662728,1.1404379160363218,0.5710774453801359,0.4274854794725272,0.3814849001124523,0.1910296204150205,8.756510762695603e-27,0.9999999999999726,8.756510762695606e-27,0.9999999999999709,2.4402893968469894e-14,9.427324712491412e-08,1,0,1,1,1,0,1,0
91,B,0.03675426358131303,1.3077388864013932,0.2994265544803796,0.02235770000294339,0.7955004632227514,0.18214183677430532,8.756510762696102e-27,0.9999999999999856,8.756510762696108e-27,0.9999999999999825,1.3243537120025931e-14,0.013516299243384796,1,0,1,1,1,0,1,0
92,B,0.27604808214368814,0.1533424144375071,0.37725320500645027,0.3422181089375236,0.19009931415282455,0.4676825769096518,8.756510762695909e-27,0.9999999999999827,8.756510762695919e-27,0.999999999999981,1.5956169840613195e-14,8.241204949417373e-14,1,0,1,1,1,0,1,0
93,B,0.7799749893718556,0.7342684136890263,0.1977387713468736,0.45559761137213983,0.42889956721835587,0.11550282140950414,8.756510762696203e-27,0.9999999999999905,8.756510762696204e-27,0.9999999999999899,8.447799983837325e-15,1.414414202279912e-07,1,0,1,1,1,0,1,0
94,B,0.13924856491889354,0.8422062530418813,0.3117102887206078,0.10768042239884097,0.651275114593228,0.24104446300793106,8.756510762696014e-27,0.9999999999999856,8.756510762696018e-27,0.9999999999999842,1.3163578182112481e-14,6.44615155237655e-14,1,0,1,1,1,0,1,0
95,B,0.3497986136620775,0.7771966952316993,0.35751681853505385,0.23563203506321456,0.5235367774177777,0.24083118751900776,8.756510762695943e-27,0.9999999999999832,8.756510762695949e-27,0.9999999999999817,1.518310182755654e-14,1.6732439508698871e-12,1,0,1,1,1,0,1,0
96,B,0.009096222637842589,0.0665808877174107,0.15295547488066435,0.03978532906171939,0.2912134665699918,0.6690012043682888,8.756510762696275e-27,0.9999999999999929,8.756510762696282e-27,0.9999999999999921,6.4130239524482136e-15,1.2015275435822887e-09,1,0,1,1,1,0,1,0
97,B,0.1639489030787059,1.0189092716809711,0.2581224351813987,0.11377592588522763,0.707094366608192,0.17912970750658042,8.7565107626961e-27,0.9999999999999879,8.756510762696107e-27,0.999999999999987,1.0887477471883416e-14,5.3582073675572846e-14,1,0,1,1,1,0,1,0
98,B,1.0706853495828177,1.3502644065542309,0.3736905647027699,0.3831209839773105,0.4831621430798159,0.13371687294287377,8.75651076269592e-27,0.9999999999999822,8.756510762695923e-27,0.999999999999981,1.590820392649784e-14,1.5240047120413272e-10,1,0,1,1,1,0,1,0
99,B,0.006192754082713232,0.19506015331586327,0.3180585033055802,0.01192493358525708,0.3756130701063795,0.6124619963083634,8.756510762696062e-27,0.9999999999999852,8.756510762696068e-27,0.9999999999999821,1.3907257183037215e-14,0.05112701924730194,1,0,1,1,1,0,1,0
0,C,0.1041993701137251,0.0007588330757833654,0.2645168173537109,0.2820200671767373,0.002053814286734983,0.7159261185365279,8.75651076269622e-27,0.9999999999999797,8.756510762696255e-27,0.9999999999999865,1.2714765745429e-14,0.36580014907853947,1,0,1,1,1,0,1,1
1,C,0.06626808018175454,0.8816436734833475,0.22587175235903512,0.056456816646043274,0.7511126787508444,0.1924305046031124,8.756510762696164e-27,0.9999999999999895,8.756510762696176e-27,0.9999999999999883,9.696231033849544e-15,0.00016558794182182436,1,0,1,1,1,0,1,0
2,C,0.08812315422335858,0.18305793710446513,0.31249233665911474,0.15098023997304638,0.3136307536490451,0.5353890063779085,8.756510762696018e-27,0.9999999999999856,8.756510762696026e-27,0.9999999999999841,1.3270791315029582e-14,1.6607010738693382e-12,1,0,1,1,1,0,1,0
3,C,0.008985832893285521,0.5166254789029328,0.21578908847612593,0.012120080984559339,0.6968238467542731,0.29105607226116753,8.7565107626962e-27,0.9999999999999898,8.756510762696203e-27,0.9999999999999881,9.337473779971958e-15,0.0053008138110725855,1,0,1,1,1,0,1,0
4,C,1.1264014356827674,0.14364034107915713,0.17469040558824073,0.7796610675969265,0.09942350757736666,0.12091542482570679,8.756510762696252e-27,0.9999999999999912,8.756510762696259e-27,0.9999999999999912,7.597824629289903e-15,0.0012220418849379698,1,0,1,1,1,0,1,0
5,C,2.061153622438558e-09,2.061153622438558e-09,0.31930188164309226,6.455187752799394e-09,6.455187752799394e-09,0.9999999870896246,8.756510762696121e-27,0.9999999999999808,8.756510762696113e-27,0.9999999999999802,9.610829520367709e-15,0.9999999999996219,1,0,1,1,1,0,1,1
6,C,0.6320925149529816,0.014644738905652621,0.5103889874457396,0.5462606346568146,0.012656128936410861,0.4410832364067746,8.756510762695817e-27,0.9999999999999709,8.756510762695836e-27,0.9999999999999739,2.3001855666095336e-14,0.06452751707175375,1,0,1,1,1,0,1,0
7,C,0.943193874833735,0.11643956605302908,0.27128590479030074,0.7086784619198045,0.08748807088215702,0.20383346719803844,8.756510762696081e-27,0.9999999999999872,8.756510762696081e-27,0.9999999999999865,1.1425720920497147e-14,5.617621470327149e-14,1,0,1,1,1,0,1,0
8,C,0.375436723562412,0.0634628064461464,0.44663462246099617,0.423966396457329,0.07166613085352266,0.5043674726891483,8.75651076269581e-27,0.999999999999979,8.756510762695817e-27,0.9999999999999776,1.9084165419955524e-14,2.6963139282036976e-07,1,0,1,1,1,0,1,0
9,C,2.061153622438558e-09,2.061153622438558e-09,0.38263513798642035,5.386733719959447e-09,5.386733719959447e-09,0.9999999892265327,8.756510762695993e-27,0.9999999999999786,8.756510762696002e-27,0.9999999999999779,1.3568176238126898e-14,0.9999999999996297,1,0,1,1,1,0,1,1
10,C,0.42571299811163626,0.09872057386498757,0.1395180861017812,0.6411807138846913,0.14868638802816245,0.21013289808714616,8.756510762696293e-27,0.9999999999999934,8.756510762696296e-27,0.9999999999999929,5.890122278358342e-15,2.901606789263014e-14,1,0,1,1,1,0,1,0
11,C,4.44938449836767e-05,0.5197852334021936,0.20260988588857817,6.158832402690486e-05,0.7194860635424755,0.2804523481334975,4.690904573765988e-14,0.9999999999999677,1.4099771162659532e-14,0.9143021063637305,9.445650906621156e-15,0.5900383795053293,1,0,1,1,1,0,1,1
12,C,0.1518928435020987,0.1200078607728607,0.40557059886497676,0.224205575642994,0.17714087698866307,0.5986535473683429,8.756510762695866e-27,0.9999999999999811,8.756510762695881e-27,0.9999999999999796,1.718922890164787e-14,1.122165627600379e-13,1,0,1,1,1,0,1,0
13,C,0.4657170269587495,0.015836752724677664,0.13309157802947283,0.7577003895249222,0.02576567532146723,0.21653393515361052,8.756510762696303e-27,0.9999999999999938,8.756510762696305e-27,0.9999999999999932,5.610758490956344e-15,2.821213067331907e-14,1,0,1,1,1,0,1,0
14,C,2.061153622438558e-09,2.061153622438558e-09,0.35736451120358537,5.767650491428684e-09,5.767650491428684e-09,0.9999999884646991,8.756510762696005e-27,0.9999999999999811,8.756510762696008e-27,0.9999999999999802,1.71905417948789e-14,6.551234584478346e-14,1,0,1,1,1,0,1,0
15,C,0.006564107769385328,0.6729822457670251,0.23774159576141654,0.007155994771772674,0.7336651988965788,0.2591788063316485,8.756510762696203e-27,0.9999999999999887,8.756510762696204e-27,0.9999999999999853,1.0620358233926653e-14,0.0314705197158766,1,0,1,1,1,0,1,0
16,C,2.061153622438558e-09,0.4386855017510821,0.4068655009877145,2.4376455243243526e-09,0.5188161320379143,0.48118386552444015,4.408252603068742e-14,0.9999999999999568,1.0318353606448539e-14,0.836780003020125,1.8593503709931134e-14,0.8201072627833624,1,0,1,1,1,0,1,1
17,C,0.15388429578802482,0.00045531466224124,0.4115108761642596,0.2719522195849156,0.0008046554222571766,0.7272431249928272,8.820295022106589e-19,0.9999171104628913,2.056822098426461e-17,0.9999999999999777,2.0731721944820094e-14,0.8339917686694378,1,0,1,1,1,0,1,1
18,C,0.1845986487037346,0.6211663098583279,0.235487704450781,0.17728516359286145,0.5965567550732555,0.22615808133388304,8.756510762696135e-27,0.999999999999989,8.756510762696143e-27,0.9999999999999881,9.947171388219736e-15,4.8850537193279845e-14,1,0,1,1,1,0,1,0
19,C,0.35246185845981515,0.16595258951589825,0.31758042854599566,0.42160767770047747,0.1985090987714789,0.3798832235280437,8.756510762696003e-27,0.9999999999999853,8.756510762696014e-27,0.9999999999999839,1.3416068222191866e-14,6.549180880069499e-14,1,0,1,1,1,0,1,0
20,C,0.26968412542928694,0.3584801515449335,0.22376325496787447,0.31655758890019914,0.42078714222056535,0.26265526887923557,8.756510762696158e-27,0.9999999999999896,8.75651076269616e-27,0.9999999999999887,9.463360095325664e-15,5.3949869602626047e-14,1,0,1,1,1,0,1,0
21,C,1.1038451972544705,0.10733754848229478,0.41105088793763045,0.6804477322753051,0.06616651649563744,0.25338575122905754,8.756510762695874e-27,0.9999999999999799,8.756510762695893e-27,0.9999999999999791,1.7814212478118555e-14,0.0005096958184449736,1,0,1,1,1,0,1,0
22,C,0.042931368979808225,0.298680431145406,0.26764077523265156,0.07046563398536476,0.4902407363152559,0.4392936296993795,8.756510762696088e-27,0.9999999999999876,8.756510762696092e-27,0.9999999999999865,1.1333091510797532e-14,5.595810215705999e-14,1,0,1,1,1,0,1,0
23,C,0.0070649612054838416,0.36362922609421955,0.14941818743444776,0.01358352838479378,0.6991358863170368,0.2872805852981694,8.756510762696276e-27,0.999999999999993,8.756510762696282e-27,0.9999999999999926,6.304911218470579e-15,3.244268300961666e-14,1,0,1,1,1,0,1,0
24,C,0.5169598050131795,9.050481780932577e-06,0.36095669809634545,0.5888424171029836,1.030893991399387e-05,0.41114727395710243,1.3573145470356844e-14,0.8700553057752405,4.225378313812688e-14,0.9999999999999541,1.8263632986113238e-14,0.7655770467195915,1,0,1,1,1,0,1,1
25,C,0.859112660460037,0.4420559096908727,0.7059454285180564,0.428033814237639,0.2202445451449323,0.3517216406174287,8.75651076269536e-27,0.9999999999999677,8.756510762695395e-27,0.9999999999999641,2.9793237609208256e-14,1.4602386780463182e-13,1,0,1,1,1,0,1,0
26,C,0.5314604455960019,0.7797269013587166,0.3368338705444966,0.32248398258031225,0.4731291642846145,0.20438685313507318,8.756510762695976e-27,0.9999999999999841,8.756510762695976e-27,0.9999999999999832,1.4197458153405803e-14,6.935172991233673e-14,1,0,1,1,1,0,1,0
27,C,0.029387078015814028,0.6504453884114041,0.23085852427411302,0.03226898949904267,0.7142328133832644,0.25349819711769284,8.756510762696171e-27,0.999999999999989,8.756510762696176e-27,0.9999999999999876,9.985114722089346e-15,0.0029922117319877177,1,0,1,1,1,0,1,0
28,C,0.2284430498905046,0.20104765343050013,0.6631329165648469,0.20907753203648521,0.1840044913650173,0.6069179765984974,8.756510762695447e-27,0.9999999999999692,8.756510762695475e-27,0.9999999999999666,2.8155002601528598e-14,1.554427245445546e-13,1,0,1,1,1,0,1,0
29,C,0.45727351568362506,2.061153622438558e-09,0.379957205324217,0.5461738360573056,2.4618705043253643e-09,0.4538261614808239,1.1203623772480278e-14,0.856823926237774,4.411387316044019e-14,0.9999999999999553,1.9159416146733138e-14,0.8002409608634447,1,0,1,1,1,0,1,1
30,C,0.07808507848617736,0.1998835799812409,0.2085551055822468,0.16049591871160138,0.41084032220230154,0.42866375908609716,8.756510762696186e-27,0.9999999999999903,8.756510762696189e-27,0.9999999999999895,8.868564963831956e-15,1.2233434286239023e-11,1,0,1,1,1,0,1,0
31,C,0.9461294362446435,0.13128457526577883,0.3970738396575292,0.6416664847358411,0.08903740723383204,0.26929610803032683,8.756510762695889e-27,0.999999999999981,8.756510762695896e-27,0.9999999999999799,1.6925700928409306e-14,3.7078684827793676e-07,1,0,1,1,1,0,1,0
32,C,0.30665368585299096,0.03011604561144255,0.3067571596155374,0.4765203911500307,0.046798426031430654,0.47668118281853855,8.756510762696019e-27,0.9999999999999859,8.756510762696035e-27,0.9999999999999845,1.2931504264915844e-14,6.414578506238201e-14,1,0,1,1,1,0,1,0
33,C,0.1167478022154989,0.2490540802128236,0.3358873536777625,0.1663810647336884,0.3549350159550834,0.4786839193112281,8.756510762695978e-27,0.9999999999999845,8.75651076269598e-27,0.9999999999999832,1.4239513850547585e-14,6.985496384764968e-14,1,0,1,1,1,0,1,0
34,C,0.23464856918107818,0.7051731976074035,0.3180348723386097,0.18654635344129208,0.560614918800897,0.25283872775781097,8.75651076269601e-27,0.9999999999999852,8.756510762696014e-27,0.9999999999999837,1.345540513204039e-14,1.7645689686761047e-09,1,0,1,1,1,0,1,0
35,C,0.23922273462498553,0.38067258621419636,0.24751994039241026,0.27578801678601683,0.43885852973545986,0.2853534534785233,8.75651076269612e-27,0.9999999999999885,8.756510762696121e-27,0.9999999999999873,1.0445166506338614e-14,5.885163957666344e-14,1,0,1,1,1,0,1,0
36,C,0.003243173500269278,0.11098788512519889,0.2007402401216584,0.010296727076942484,0.3523745991037268,0.6373286738193308,8.756510762696193e-27,0.9999999999999907,8.756510762696203e-27,0.9999999999999899,8.380646860091137e-15,4.285599588652296e-14,1,0,1,1,1,0,1,0
37,C,0.5038221570752733,0.12460208866111125,0.38464314999207694,0.4973234349457988,0.12299486607355893,0.3796816989806423,8.756510762695904e-27,0.9999999999999819,8.756510762695907e-27,0.9999999999999805,1.6438133726113062e-14,1.2865178091646212e-09,1,0,1,1,1,0,1,0
38,C,0.3582308837616016,0.4187196962805311,0.23122528060752212,0.3553257896204364,0.41532406460388155,0.22935014577568216,8.756510762696148e-27,0.9999999999999889,8.75651076269615e-27,0.9999999999999881,9.871952287379269e-15,1.3930068499621825e-08,1,0,1,1,1,0,1,0
39,C,0.6729137407166835,0.02110726862244852,0.44129320868207,0.5927114538295307,0.018591565478002618,0.3886969806924666,8.756510762695808e-27,0.9999999999999797,8.756510762695814e-27,0.9999999999999777,1.8690584392681484e-14,9.42376721313765e-14,1,0,1,1,1,0,1,0
40,C,0.8327173768108579,0.18897991605102255,0.49530540402330064,0.5489228058200906,0.1245745419168006,0.3265026522631089,8.75651076269573e-27,0.9999999999999766,8.756510762695734e-27,0.9999999999999749,2.109444165962535e-14,2.8414334979040042e-09,1,0,1,1,1,0,1,0
41,C,0.4624306198652501,0.042342340029280535,0.3921843694826559,0.5155547590946656,0.04720663808910672,0.4372386028162276,8.7565107626959e-27,0.9999999999999811,8.756510762695923e-27,0.9999999999999801,1.69570233438141e-14,0.0004431271152865492,1,0,1,1,1,0,1,0
42,C,0.46514298084377526,0.2845848343458731,0.3348287234128482,0.428878499449309,0.26239741702408104,0.30872408352661007,8.756510762695979e-27,0.9999999999999845,8.756510762695983e-27,0.999999999999983,1.4143185571157577e-14,7.863199484479571e-14,1,0,1,1,1,0,1,0
43,C,0.42255544459176875,0.04332960900368102,0.43968135055934426,0.46662005420371006,0.04784807475728133,0.48553187103900874,8.756510762695823e-27,0.9999999999999793,8.756510762695828e-27,0.9999999999999779,1.880735642929179e-14,5.86593481790013e-08,1,0,1,1,1,0,1,0
44,C,0.2541886507345097,9.256481694677477e-05,0.12058655772722796,0.6780754944905351,0.0002469265793033646,0.3216775789301617,4.617553299282585e-15,0.9366456732821087,6.436306166739021e-14,0.9999999999999848,6.113227426285515e-15,0.6009272628128125,1,0,1,1,1,0,1,1
45,C,0.005569480244319005,0.3859186011079322,0.21711657162772713,0.009151228497923146,0.63410392808914,0.35674484341293683,8.756510762696168e-27,0.9999999999999899,8.756510762696176e-27,0.9999999999999889,9.181455627532314e-15,4.7649882290486315e-14,1,0,1,1,1,0,1,0
46,C,0.17912104317258515,0.4297527941992487,0.3288380169261143,0.19101927991162124,0.45829941493167825,0.3506813051567006,8.756510762695992e-27,0.9999999999999847,8.756510762695996e-27,0.9999999999999832,1.3970418449502992e-14,8.866120611986788e-13,1,0,1,1,1,0,1,0
47,C,0.07187200708807365,0.2575520888630082,0.1925905121386912,0.13768198432430367,0.49338099905954336,0.368937016616153,8.756510762696216e-27,0.999999999999991,8.756510762696214e-27,0.9999999999999901,8.219731892436996e-15,2.0332149677607593e-06,1,0,1,1,1,0,1,0
48,C,0.31398032735798365,0.168022417814515,0.28467112605599765,0.40953570891214874,0.2191576159303312,0.3713066751575201,8.756510762696065e-27,0.9999999999999867,8.756510762696067e-27,0.9999999999999856,1.2164320946990158e-14,1.2121575326214115e-09,1,0,1,1,1,0,1,0
49,C,0.00598627977592153,0.2909569445202882,0.16508777169648636,0.012956446272743491,0.629734686728437,0.35730886699881953,8.756510762696255e-27,0.9999999999999923,8.756510762696256e-27,0.9999999999999916,6.989164279033049e-15,3.576458126279592e-14,1,0,1,1,1,0,1,0
50,C,1.4818507520350567e-05,0.8100555051400716,0.24280266507394413,1.407435434196495e-05,0.769376281676379,0.23060964396927897,3.3481293324646934e-14,0.9999999999999536,2.40337921181058e-14,0.9274413221027775,1.1447881382569792e-14,0.5282715597149066,1,0,1,1,1,0,1,1
51,C,0.07958343704265432,0.26568025588575034,0.2890023996672813,0.1254732642524924,0.4188782263268623,0.4556485094206453,8.756510762696052e-27,0.9999999999999867,8.75651076269606e-27,0.9999999999999853,1.2223339408628416e-14,6.016493754907748e-14,1,0,1,1,1,0,1,0
52,C,0.30270621231216394,0.08661100118147333,0.5904745075347065,0.3089495510274955,0.0883973596863734,0.6026530892861311,8.756510762695573e-27,0.9999999999999724,8.756510762695595e-27,0.9999999999999702,2.5161524079940075e-14,5.209074186574933e-10,1,0,1,1,1,0,1,0
53,C,2.315660206102985e-08,0.02724079268771284,0.295305484027502,7.179311023016699e-08,0.08445544933716059,0.9155444788697291,1.6189903725624282e-14,0.9999999999999801,1.0971030934449276e-17,0.9657564285712198,1.352345494485864e-14,0.9996198419112877,1,0,1,1,1,0,1,1
54,C,0.33088753652794284,0.11575639061595444,0.49663756539621634,0.3507834502688196,0.12271669860100837,0.5264998511301721,8.756510762695715e-27,0.9999999999999771,8.756510762695734e-27,0.9999999999999749,2.0795891755881384e-14,1.0314093552084289e-13,1,0,1,1,1,0,1,0
55,C,0.45569570394797426,0.009165492974504834,0.2675304602863857,0.6222022048757693,0.012514469388461373,0.3652833257357694,8.756510762696157e-27,0.9999999999999845,8.756510762696166e-27,0.9999999999999863,1.2146031878603357e-14,0.05268837138690762,1,0,1,1,1,0,1,0
56,C,0.0495793145263913,0.3294098327951096,0.1572142892592698,0.0924636269445523,0.6143374143509226,0.293198958704525,8.756510762696272e-27,0.9999999999999927,8.756510762696273e-27,0.999999999999992,6.682060239372618e-15,1.049945416974334e-05,1,0,1,1,1,0,1,0
57,C,0.5640121394251144,0.20916172887099527,0.6187250063814322,0.40521057218023676,0.15027077949139897,0.4445186483283643,8.756510762695527e-27,0.9999999999999709,8.756510762695536e-27,0.9999999999999686,2.641334297308032e-14,1.0406360374627472e-10,1,0,1,1,1,0,1,0
58,C,0.1794073459579731,0.042316814988715326,0.3106108574739809,0.3370196206333345,0.07949282599191161,0.5834875533747539,8.756510762696018e-27,0.9999999999999858,8.75651076269603e-27,0.9999999999999845,1.3049572822628783e-14,6.469337694626097e-14,1,0,1,1,1,0,1,0
59,C,0.27055548330709905,0.0647301998389423,0.48712350028415935,0.32897916117453174,0.07870802167961938,0.5923128171458488,8.756510762695728e-27,0.9999999999999776,8.75651076269575e-27,0.9999999999999755,2.044581989037457e-14,1.0155163107536018e-13,1,0,1,1,1,0,1,0
60,C,0.07102644094213842,0.17055456928702228,0.3882358882462886,0.11277315853872263,0.2708002432133386,0.6164265982479387,8.756510762695897e-27,0.9999999999999821,8.75651076269591e-27,0.9999999999999802,1.648249240003686e-14,6.244040540066456e-10,1,0,1,1,1,0,1,0
61,C,2.061153622438558e-09,0.3927680991021108,0.20459215180715692,3.450436503247927e-09,0.6575062487821045,0.3424937477674589,6.065482853285564e-14,0.9999999999999715,1.0615587197261885e-14,0.8869576227122032,9.449953274371723e-15,0.681236072186174,1,0,1,1,1,0,1,1
62,C,0.34242105410632295,0.8583702023133979,0.3218580595493017,0.22488504116813288,0.5637346651728053,0.2113802936590619,8.756510762696005e-27,0.9999999999999848,8.756510762696005e-27,0.9999999999999836,1.3699236965912988e-14,2.9795084868669352e-08,1,0,1,1,1,0,1,0
63,C,0.9315740261096519,0.6008098275171421,0.27938482984340146,0.5141793401160623,0.3316150858543227,0.15420557402961507,8.756510762696072e-27,0.9999999999999867,8.756510762696077e-27,0.9999999999999858,1.191092061195946e-14,3.8332831625691633e-07,1,0,1,1,1,0,1,0
64,C,0.8230037114152026,0.4500632560697934,0.3162781051609056,0.5178256915882256,0.2831752926509153,0.19899901576085915,8.756510762696005e-27,0.9999999999999852,8.756510762696012e-27,0.9999999999999841,1.3387977710963106e-14,6.529007199476847e-14,1,0,1,1,1,0,1,0
65,C,0.00046347861490413284,0.10153121702398717,0.41525934537892845,0.0008960367211286142,0.1962888812317454,0.8028150820471261,1.101195859068686e-19,0.9999999999999797,8.191812193273443e-22,0.9999995450066312,1.905951373571352e-14,0.8727137536593182,1,0,1,1,1,0,1,1
66,C,0.039409103556510706,0.20924717439587587,0.19471334712221094,0.08888543853196997,0.47194747353445726,0.43916708793357273,8.75651076269621e-27,0.999999999999991,8.756510762696212e-27,0.9999999999999901,8.270495084192581e-15,2.4326222901195027e-08,1,0,1,1,1,0,1,0
67,C,0.4626499217264179,7.1868958084552216e-06,0.529494407584792,0.46630974621207266,7.2437482491894235e-06,0.5336830100396781,1.0323413365720904e-14,0.8255894813771792,3.781975994698323e-14,0.9999999999999454,2.6600295438158804e-14,0.8641398351046562,1,0,1,1,1,0,1,1
68,C,0.30131464963525373,0.07285141154701866,0.2789435620637173,0.46135386604426964,0.11154545723112035,0.42710067672461005,8.756510762696071e-27,0.9999999999999872,8.756510762696074e-27,0.9999999999999859,1.181087850525969e-14,5.81989337245309e-14,1,0,1,1,1,0,1,0
69,C,1.1165400321584773,0.45532467669408005,0.23576549809422875,0.6176816629128983,0.25189038938619823,0.1304279477009035,8.756510762696144e-27,0.9999999999999889,8.756510762696137e-27,0.9999999999999883,9.986344158457465e-15,4.8752948943053305e-14,1,0,1,1,1,0,1,0
70,C,0.0014118327581313756,0.28171883526514424,0.20289783390680546,0.0029048353183502777,0.5796343921115796,0.41746077257007014,8.75651076269619e-27,0.9999999999999907,8.756510762696201e-27,0.9999999999999896,8.575929757734985e-15,5.640241073715515e-14,1,0,1,1,1,0,1,0
71,C,0.4990137132938508,0.5852827152068579,0.2113179324332828,0.38515605286600735,0.45174145398090154,0.16310249315309105,8.756510762696183e-27,0.9999999999999898,8.756510762696187e-27,0.9999999999999892,9.042114230295581e-15,7.244135056939017e-05,1,0,1,1,1,0,1,0
72,C,2.061153622438558e-09,2.061153622438558e-09,0.31559171875792635,6.531076302089081e-09,6.531076302089081e-09,0.9999999869378475,8.756510762696068e-27,0.9999999999999833,8.756510762696062e-27,0.9999999999999827,1.516553988626997e-14,5.811146789139375e-14,1,0,1,1,1,0,1,0
73,C,1.2763991571026188,0.9756673479371035,0.5592171714980136,0.4540271647984599,0.34705403658825934,0.19891879861328085,8.756510762695619e-27,0.9999999999999737,8.75651076269561e-27,0.999999999999972,2.3625571072698958e-14,1.1535143494616425e-13,1,0,1,1,1,0,1,0
74,C,0.3024334103454719,0.413178383013657,0.30503043302227784,0.2963167724479927,0.40482195654254194,0.2988612710094655,8.756510762696025e-27,0.9999999999999859,8.756510762696031e-27,0.9999999999999845,1.2842839061588061e-14,6.804267338954118e-14,1,0,1,1,1,0,1,0
75,C,0.45401192639956106,0.4031420104510242,0.7032491259936945,0.2909581102538948,0.25835761288252207,0.45068427686358314,8.756510762695392e-27,0.9999999999999675,8.756510762695388e-27,0.9999999999999646,2.983756387478921e-14,1.4662577103574725e-13,1,0,1,1,1,0,1,0
76,C,0.36211889484294174,0.38561745174350187,0.667176675139605,0.2559301450213483,0.2725379198737518,0.47153193510489994,8.75651076269544e-27,0.9999999999999692,8.756510762695455e-27,0.9999999999999661,2.8224392304804693e-14,1.3883061242590592e-13,1,0,1,1,1,0,1,0
77,C,0.045474933018769516,0.00524703318639914,0.29867257846923395,0.13015352904593047,0.015017501750889669,0.8548289692031799,8.756510762696044e-27,0.9999999999999858,8.75651076269606e-27,0.9999999999999852,1.2510422026506783e-14,3.0650873871854453e-06,1,0,1,1,1,0,1,0
78,C,0.11552260537476436,2.061153622438558e-09,0.45791285761994144,0.20145702945580998,3.594395094202583e-09,0.798542966949795,8.880166916071621e-16,0.7969195239204819,5.2171162409018143e-14,0.9999999999999675,2.140660576083606e-14,0.9855441324511818,1,0,1,1,1,0,1,1
